participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,true_typo,typed_response,accuracy_types
2155935,7,retrieval_trial,4064.13499999985,bedroom,bottle,LOCATION,castle,26,OL,A,error,FALSE,bedroom,wc_event_error
2155935,8,retrieval_trial,4923.06000000008,dog,cafe,ANIMAL,panda,22,LA,O,error,FALSE,dog,wc_event_error
2155935,9,retrieval_trial,2976.14499999984,shark,aquarium,ANIMAL,raccoon,21,LA,O,error,FALSE,shark,wc_event_error
2155935,10,retrieval_trial,6333.52000000014,box,fox,OBJECT,keys,33,AO,L,error,FALSE,box,wc_event_error
2155935,11,retrieval_trial,6047.58999999991,dentists,cake,LOCATION,dentists,30,OL,A,1,TRUE,dentist,1
2155935,12,retrieval_trial,7504.77499999988,foc,garage,ANIMAL,lizard,20,LA,O,CHECK,CHECK,foc,CHECK
2155935,13,retrieval_trial,4664.59499999997,bucket,cat,OBJECT,bucket,34,AO,L,1,FALSE,bucket,1
2155935,14,retrieval_trial,4996.57500000013,guitar,tortoise,OBJECT,guitar,32,AO,L,1,FALSE,guitar,1
2155935,15,retrieval_trial,4168.04000000004,banana,frog,OBJECT,banana,36,AO,L,1,FALSE,banana,1
2155935,16,retrieval_trial,7475.20500000019,river,bike,LOCATION,river,28,OL,A,1,FALSE,river,1
2155935,17,retrieval_trial,5704.09500000006,fox,balcony,ANIMAL,dolphin,23,LA,O,error,FALSE,fox,wc_event_error
2155935,18,retrieval_trial,6240.19499999983,balcony,sock,LOCATION,bowling alley,27,OL,A,error,FALSE,balcony,wc_event_error
2155935,19,retrieval_trial,8540.3000000001,box,paintbrush,LOCATION,restaurant,29,OL,A,error,FALSE,box,be_cat_error
2155935,20,retrieval_trial,5932.98500000016,hat,crocodile,OBJECT,hat,35,AO,L,1,FALSE,hat,1
2155935,21,retrieval_trial,7925.02500000002,box,bowling alley,OBJECT,sock,27,LO,A,error,FALSE,box,wc_event_error
2155935,22,retrieval_trial,5999.44000000006,fox,bucket,ANIMAL,cat,34,OA,L,error,FALSE,fox,wc_event_error
2155935,23,retrieval_trial,5835.71499999985,nightclub,lizard,LOCATION,garage,20,AL,O,error,FALSE,nightclub,wc_event_error
2155935,24,retrieval_trial,6372.13499999989,hat,castle,OBJECT,bottle,26,LO,A,error,FALSE,hat,wc_event_error
2155935,25,retrieval_trial,5031.28500000003,treehouse,koala,LOCATION,stadium,19,AL,O,error,TRUE,tree,wc_event_error
2155935,26,retrieval_trial,6346.79000000004,dog,umbrella,ANIMAL,lion,31,OA,L,error,FALSE,dog,wc_event_error
2155935,27,retrieval_trial,7497.15000000014,dog,keys,ANIMAL,fox,33,OA,L,error,FALSE,dog,wc_event_error
2155935,28,retrieval_trial,9978.56500000006,wak,dentists,OBJECT,cake,30,LO,A,CHECK,CHECK,wak,CHECK
2155935,29,retrieval_trial,6098.25999999989,whale,guitar,ANIMAL,tortoise,32,OA,L,error,FALSE,whale,wc_event_error
2155935,30,retrieval_trial,2624.97499999998,nightclub,panda,LOCATION,cafe,22,AL,O,error,FALSE,nightclub,wc_event_error
2155935,31,retrieval_trial,5997.08999999985,box,river,OBJECT,bike,28,LO,A,error,FALSE,box,wc_event_error
2155935,32,retrieval_trial,4957.23999999999,river,ant,LOCATION,bakery,24,AL,O,error,FALSE,river,wc_event_error
2155935,33,retrieval_trial,7177.93499999994,park,dolphin,LOCATION,balcony,23,AL,O,error,FALSE,park,wc_event_error
2155935,34,retrieval_trial,4976.92499999993,horse,banana,ANIMAL,frog,36,OA,L,error,FALSE,horse,wc_event_error
2155935,35,retrieval_trial,2927.07500000007,spade,shed,OBJECT,headphones,25,LO,A,CHECK,CHECK,spade,CHECK
2155935,36,retrieval_trial,3598.25499999989,cave,raccoon,LOCATION,aquarium,21,AL,O,error,FALSE,cave,wc_event_error
2155935,37,retrieval_trial,6139.58500000008,duck,hat,ANIMAL,crocodile,35,OA,L,error,FALSE,duck,wc_event_error
2155935,38,retrieval_trial,3909.05999999994,box,restaurant,OBJECT,paintbrush,29,LO,A,error,FALSE,box,wc_event_error
2083604,3,retrieval_trial,3495.36000005901,lamp,bee,OBJECT,candle,38,AO,L,error,FALSE,lamp,wc_event_error
2083604,4,retrieval_trial,4931.46999995224,screwdriver,squirrel,OBJECT,drum,39,AO,L,error,FALSE,screwdriver,wc_event_error
2083604,5,retrieval_trial,4414.67999992892,panda,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,panda,be_cat_error
2083604,6,retrieval_trial,3107.96499997377,octopus,casino,ANIMAL,octopus,43,LA,O,1,FALSE,octopus,1
2083604,7,retrieval_trial,5648.19500013255,garden,flower,LOCATION,basement,50,OL,A,error,FALSE,garden,wc_event_error
2083604,8,retrieval_trial,4573.37999995798,keys,penguin,OBJECT,whistle,41,AO,L,error,TRUE,key,wc_event_error
2083604,9,retrieval_trial,5547.97499999404,kitchen,calculator,LOCATION,museum,52,OL,A,error,FALSE,kitchen,wc_event_error
2083604,10,retrieval_trial,4859.74500002339,factory,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,factory,wc_event_error
2083604,11,retrieval_trial,2671.64999991655,shark,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,shark,be_cat_error
2083604,12,retrieval_trial,7799.91999990307,watch,elephant,OBJECT,shoe,40,AO,L,CHECK,CHECK,watch,CHECK
2083604,13,retrieval_trial,5546.12000007182,clock,horse,OBJECT,phone,37,AO,L,error,FALSE,clock,wc_event_error
2083604,14,retrieval_trial,8409.54499994405,panda,windmill,ANIMAL,duck,48,LA,O,error,FALSE,panda,wc_event_error
2083604,15,retrieval_trial,7693.35500011221,keys,rabbit,OBJECT,balloon,42,AO,L,error,TRUE,key,wc_event_error
2083604,16,retrieval_trial,4097.38499997184,frog,nightclub,ANIMAL,aardvark,45,LA,O,error,FALSE,frog,wc_event_error
2083604,17,retrieval_trial,8150.09999996983,garage,television,LOCATION,beach,53,OL,A,error,FALSE,garage,wc_event_error
2083604,18,retrieval_trial,4831.33000019006,platypus,car park,ANIMAL,hippo,44,LA,O,error,FALSE,platypus,wc_event_error
2083604,19,retrieval_trial,6183.16500005312,frog,cave,ANIMAL,dog,46,LA,O,error,FALSE,frog,wc_event_error
2083604,20,retrieval_trial,5974.45499990135,cat,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,cat,wc_event_error
2083604,21,retrieval_trial,3883.24000011198,elephant,shoe,ANIMAL,elephant,40,OA,L,1,FALSE,elephant,1
2083604,22,retrieval_trial,5605.579999974,basement,duck,LOCATION,windmill,48,AL,O,error,FALSE,basement,wc_event_error
2083604,23,retrieval_trial,2954.24999995157,bee,candle,ANIMAL,bee,38,OA,L,1,FALSE,bee,1
2083604,24,retrieval_trial,4682.50999995507,shark,drum,ANIMAL,squirrel,39,OA,L,error,FALSE,shark,wc_event_error
2083604,25,retrieval_trial,8622.81499989331,dog,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,dog,wc_event_error
2083604,26,retrieval_trial,3561.42499996349,television,beach,OBJECT,television,53,LO,A,1,FALSE,television,1
2083604,27,retrieval_trial,7132.37999984995,garage,peacock,LOCATION,harbour,47,AL,O,error,FALSE,garage,wc_event_error
2083604,28,retrieval_trial,2861.66499997489,calculator,pharmacy,OBJECT,hammer,54,LO,A,error,FALSE,calculator,wc_event_error
2083604,29,retrieval_trial,7430.5549999699,calculator,vineyard,OBJECT,necklace,51,LO,A,error,FALSE,calculator,wc_event_error
2083604,30,retrieval_trial,7784.75500014611,meerkat,balloon,ANIMAL,rabbit,42,OA,L,error,FALSE,meerkat,wc_event_error
2083604,31,retrieval_trial,2275.80499998294,casino,octopus,LOCATION,casino,43,AL,O,1,FALSE,casino,1
2083604,32,retrieval_trial,4570.42000000365,calculator,museum,OBJECT,calculator,52,LO,A,1,FALSE,calculator,1
2083604,33,retrieval_trial,4701.524999924,factory,aardvark,LOCATION,nightclub,45,AL,O,error,FALSE,factory,wc_event_error
2083604,34,retrieval_trial,3737.35500010662,beach,hippo,LOCATION,car park,44,AL,O,error,FALSE,beach,wc_event_error
2083604,35,retrieval_trial,6076.57499983907,dog,phone,ANIMAL,horse,37,OA,L,error,FALSE,dog,wc_event_error
2083604,36,retrieval_trial,4279.90000019781,factory,dog,LOCATION,cave,46,AL,O,error,FALSE,factory,wc_event_error
2083604,37,retrieval_trial,2746.92500010133,flower,basement,OBJECT,flower,50,LO,A,1,FALSE,flower,1
2083604,38,retrieval_trial,6753.28000006266,necklace,factory,OBJECT,screwdriver,49,LO,A,error,FALSE,necklace,wc_event_error
2083679,3,retrieval_trial,2769.70499986783,candle,bee,OBJECT,candle,38,AO,L,1,FALSE,candle,1
2083679,4,retrieval_trial,4624.58500009961,spider,nightclub,ANIMAL,aardvark,45,LA,O,error,FALSE,spider,wc_event_error
2083679,5,retrieval_trial,4445.76500006951,shed,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,shed,wc_event_error
2083679,6,retrieval_trial,6904.73499987274,field,screwdriver,LOCATION,factory,49,OL,A,CHECK,CHECK,field,CHECK
2083679,7,retrieval_trial,5616.66499986313,factory,flower,LOCATION,basement,50,OL,A,error,FALSE,factory,wc_event_error
2083679,8,retrieval_trial,6867.37999995239,cap,penguin,OBJECT,whistle,41,AO,L,CHECK,CHECK,cap,CHECK
2083679,9,retrieval_trial,3852.43500000797,bear,cave,ANIMAL,dog,46,LA,O,error,FALSE,bear,wc_event_error
2083679,10,retrieval_trial,6557.24500003271,zoo,hammer,LOCATION,pharmacy,54,OL,A,CHECK,CHECK,zoo,CHECK
2083679,11,retrieval_trial,5808.0150000751,pen,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,pen,wc_event_error
2083679,12,retrieval_trial,7424.37499994412,ant,car park,ANIMAL,hippo,44,LA,O,error,FALSE,ant,wc_event_error
2083679,13,retrieval_trial,7299.45999989286,tiger,casino,ANIMAL,octopus,43,LA,O,error,FALSE,tiger,wc_event_error
2083679,14,retrieval_trial,8969.83500011265,fiah,harbour,ANIMAL,peacock,47,LA,O,CHECK,CHECK,fiah,CHECK
2083679,15,retrieval_trial,6220.35999991931,map,calculator,LOCATION,museum,52,OL,A,error,FALSE,map,be_cat_error
2083679,16,retrieval_trial,5589.47500004433,screwdriver,squirrel,OBJECT,drum,39,AO,L,error,TRUE,screw,wc_event_error
2083679,17,retrieval_trial,4774.45999998599,shoe,elephant,OBJECT,shoe,40,AO,L,1,TRUE,shoes,1
2083679,18,retrieval_trial,4057.47500015423,frog,windmill,ANIMAL,duck,48,LA,O,error,FALSE,frog,wc_event_error
2083679,19,retrieval_trial,7125.05499995314,ball,horse,OBJECT,phone,37,AO,L,error,FALSE,ball,wc_event_error
2083679,20,retrieval_trial,6864.61500008591,beach,television,LOCATION,beach,53,OL,A,1,FALSE,beach,1
2083679,21,retrieval_trial,5749.69500000589,beach,hippo,LOCATION,car park,44,AL,O,error,FALSE,beach,wc_event_error
2083679,22,retrieval_trial,3130.91499987058,museum,peacock,LOCATION,harbour,47,AL,O,error,FALSE,museum,wc_event_error
2083679,23,retrieval_trial,2840.25499993004,bee,candle,ANIMAL,bee,38,OA,L,1,FALSE,bee,1
2083679,24,retrieval_trial,4048.94000012428,ant,museum,OBJECT,calculator,52,LO,A,error,FALSE,ant,be_cat_error
2083679,25,retrieval_trial,5419.75499992259,tv,beach,OBJECT,television,53,LO,A,CHECK,CHECK,tv,CHECK
2083679,26,retrieval_trial,5471.18500014767,shark,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,shark,wc_event_error
2083679,27,retrieval_trial,3194.85000008717,cave,dog,LOCATION,cave,46,AL,O,1,FALSE,cave,1
2083679,28,retrieval_trial,4876.99999986216,keys,pharmacy,OBJECT,hammer,54,LO,A,error,TRUE,key,wc_event_error
2083679,29,retrieval_trial,6061.40500004403,bat,vineyard,OBJECT,necklace,51,LO,A,error,FALSE,bat,be_cat_error
2083679,30,retrieval_trial,6324.35499993153,ant,phone,ANIMAL,horse,37,OA,L,error,FALSE,ant,wc_event_error
2083679,31,retrieval_trial,5316.20000000112,disco,aardvark,LOCATION,nightclub,45,AL,O,CHECK,CHECK,disco,CHECK
2083679,32,retrieval_trial,2192.5999999512,windmill,duck,LOCATION,windmill,48,AL,O,1,FALSE,windmill,1
2083679,33,retrieval_trial,4350.37000011653,screwdriver,factory,OBJECT,screwdriver,49,LO,A,1,FALSE,screwdriver,1
2083679,34,retrieval_trial,3608.20500017144,casino,octopus,LOCATION,casino,43,AL,O,1,FALSE,casino,1
2083679,35,retrieval_trial,3948.13499995507,rabbit,balloon,ANIMAL,rabbit,42,OA,L,1,FALSE,rabbit,1
2083679,36,retrieval_trial,9988.08500000008,applet,basement,OBJECT,flower,50,LO,A,CHECK,CHECK,applet,CHECK
2083679,37,retrieval_trial,4413.11500011943,elephant,shoe,ANIMAL,elephant,40,OA,L,1,FALSE,elephant,1
2083679,38,retrieval_trial,6597.18000004068,rat,drum,ANIMAL,squirrel,39,OA,L,CHECK,CHECK,rat,CHECK
2104745,3,retrieval_trial,1827.5000000001,toothbrush,horse,OBJECT,phone,37,AO,L,error,FALSE,toothbrush,wc_event_error
2104745,4,retrieval_trial,4996.07500000001,toothpick,bee,OBJECT,candle,38,AO,L,CHECK,CHECK,toothpick,CHECK
2104745,5,retrieval_trial,2873.78999999988,beach,television,LOCATION,beach,53,OL,A,1,FALSE,beach,1
2104745,6,retrieval_trial,9983.13500000001,NA,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,NA,miss
2104745,7,retrieval_trial,4116.97500000014,nightclub,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,nightclub,wc_event_error
2104745,8,retrieval_trial,2096.44499999991,nightclub,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,nightclub,wc_event_error
2104745,9,retrieval_trial,3266.74000000002,aardvark,nightclub,ANIMAL,aardvark,45,LA,O,1,FALSE,aardvark,1
2104745,10,retrieval_trial,3145.47999999992,campsite,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,campsite,wc_event_error
2104745,11,retrieval_trial,7277.19000000003,no idea,flower,LOCATION,basement,50,OL,A,CHECK,CHECK,no idea,CHECK
2104745,12,retrieval_trial,8411.38999999998,goose,cave,ANIMAL,dog,46,LA,O,CHECK,CHECK,goose,CHECK
2104745,13,retrieval_trial,9135.50499999998,mug,elephant,OBJECT,shoe,40,AO,L,error,FALSE,mug,wc_event_error
2104745,14,retrieval_trial,2798.35499999989,hippo,car park,ANIMAL,hippo,44,LA,O,1,FALSE,hippo,1
2104745,15,retrieval_trial,2374.08000000005,goose,casino,ANIMAL,octopus,43,LA,O,CHECK,CHECK,goose,CHECK
2104745,16,retrieval_trial,2499.69999999984,school,calculator,LOCATION,museum,52,OL,A,CHECK,CHECK,school,CHECK
2104745,17,retrieval_trial,4825.18000000028,spoon,penguin,OBJECT,whistle,41,AO,L,error,FALSE,spoon,wc_event_error
2104745,18,retrieval_trial,3243.86999999979,hammer,squirrel,OBJECT,drum,39,AO,L,error,FALSE,hammer,wc_event_error
2104745,19,retrieval_trial,3146.90999999995,duck,windmill,ANIMAL,duck,48,LA,O,1,FALSE,duck,1
2104745,20,retrieval_trial,4601.00000000012,penguin,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,penguin,wc_event_error
2104745,21,retrieval_trial,3111.90499999974,casino,octopus,LOCATION,casino,43,AL,O,1,TRUE,casion,1
2104745,22,retrieval_trial,5457.76500000013,squirrel,drum,ANIMAL,squirrel,39,OA,L,1,FALSE,squirrel,1
2104745,23,retrieval_trial,2412.40999999992,calculator,museum,OBJECT,calculator,52,LO,A,1,FALSE,calculator,1
2104745,24,retrieval_trial,2656.14999999979,cave,dog,LOCATION,cave,46,AL,O,1,FALSE,cave,1
2104745,25,retrieval_trial,4551.98999999999,street,peacock,LOCATION,harbour,47,AL,O,CHECK,CHECK,street,CHECK
2104745,26,retrieval_trial,2722.26500000036,television,beach,OBJECT,television,53,LO,A,1,FALSE,television,1
2104745,27,retrieval_trial,1651.47999999998,nightclub,aardvark,LOCATION,nightclub,45,AL,O,1,FALSE,nightclub,1
2104745,28,retrieval_trial,3575.69999999984,tortoise,balloon,ANIMAL,rabbit,42,OA,L,error,FALSE,tortoise,wc_event_error
2104745,29,retrieval_trial,9983.125,cave,duck,LOCATION,windmill,48,AL,O,error,FALSE,cave,wc_event_error
2104745,30,retrieval_trial,2499.51500000001,elephant,shoe,ANIMAL,elephant,40,OA,L,1,FALSE,elephant,1
2104745,31,retrieval_trial,4744.23000000033,dog,basement,OBJECT,flower,50,LO,A,error,FALSE,dog,be_cat_error
2104745,32,retrieval_trial,1558.02500000026,car park,hippo,LOCATION,car park,44,AL,O,1,FALSE,car park,1
2104745,33,retrieval_trial,4357.755,glasses,vineyard,OBJECT,necklace,51,LO,A,error,TRUE,glass,wc_event_error
2104745,34,retrieval_trial,5176.90999999968,drill,pharmacy,OBJECT,hammer,54,LO,A,CHECK,CHECK,drill,CHECK
2104745,35,retrieval_trial,3294.94999999995,lion,candle,ANIMAL,bee,38,OA,L,error,FALSE,lion,wc_event_error
2104745,36,retrieval_trial,1700.96500000008,screwdriver,factory,OBJECT,screwdriver,49,LO,A,1,FALSE,screwdriver,1
2104745,37,retrieval_trial,3760.20999999996,mouse,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,mouse,wc_event_error
2104745,38,retrieval_trial,6554.21500000008,tiger,phone,ANIMAL,horse,37,OA,L,error,FALSE,tiger,wc_event_error
2104817,3,retrieval_trial,8734.11000007764,NA,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,NA,miss
2104817,4,retrieval_trial,7058.47000004724,pharmacy,flower,LOCATION,basement,50,OL,A,error,FALSE,pharmacy,wc_event_error
2104817,5,retrieval_trial,2991.24999996275,pharmacy,hammer,LOCATION,pharmacy,54,OL,A,1,FALSE,pharmacy,1
2104817,6,retrieval_trial,3101.93499992602,dog,cave,ANIMAL,dog,46,LA,O,1,FALSE,dog,1
2104817,7,retrieval_trial,7594.86000007018,bird,casino,ANIMAL,octopus,43,LA,O,CHECK,CHECK,bird,CHECK
2104817,8,retrieval_trial,5375.25000004098,pool,penguin,OBJECT,whistle,41,AO,L,CHECK,CHECK,pool,CHECK
2104817,9,retrieval_trial,9976.91199999998,cls,calculator,LOCATION,museum,52,OL,A,CHECK,CHECK,cls,CHECK
2104817,10,retrieval_trial,3453.60999996774,phone,horse,OBJECT,phone,37,AO,L,1,FALSE,phone,1
2104817,11,retrieval_trial,9982.93400000001,camel,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,camel,wc_event_error
2104817,12,retrieval_trial,9757.30499997735,NA,squirrel,OBJECT,drum,39,AO,L,error,FALSE,NA,miss
2104817,13,retrieval_trial,5554.84999995679,owl,nightclub,ANIMAL,aardvark,45,LA,O,CHECK,CHECK,owl,CHECK
2104817,14,retrieval_trial,3358.5449999664,duck,windmill,ANIMAL,duck,48,LA,O,1,FALSE,duck,1
2104817,15,retrieval_trial,9976.391,factory,screwdriver,LOCATION,factory,49,OL,A,1,FALSE,factory,1
2104817,16,retrieval_trial,5802.20000003465,vineyard,necklace,LOCATION,vineyard,51,OL,A,1,FALSE,vineyard,1
2104817,17,retrieval_trial,5385.08999999613,swimming pool,television,LOCATION,beach,53,OL,A,error,FALSE,swimming pool,wc_event_error
2104817,18,retrieval_trial,4175.84999999963,badger,car park,ANIMAL,hippo,44,LA,O,error,FALSE,badger,wc_event_error
2104817,19,retrieval_trial,9988.25599999999,jackr,bee,OBJECT,candle,38,AO,L,CHECK,CHECK,jackr,CHECK
2104817,20,retrieval_trial,2622.10499984212,shoe,elephant,OBJECT,shoe,40,AO,L,1,TRUE,shoes,1
2104817,21,retrieval_trial,3622.45999998413,casino,aardvark,LOCATION,nightclub,45,AL,O,error,FALSE,casino,wc_event_error
2104817,22,retrieval_trial,6781.30999999121,ostrich,beach,OBJECT,television,53,LO,A,error,FALSE,ostrich,be_cat_error
2104817,23,retrieval_trial,2416.50499985553,cave,dog,LOCATION,cave,46,AL,O,1,FALSE,cave,1
2104817,24,retrieval_trial,9148.20499997586,NA,basement,OBJECT,flower,50,LO,A,error,FALSE,NA,miss
2104817,25,retrieval_trial,1946.08999998309,elephant,shoe,ANIMAL,elephant,40,OA,L,1,FALSE,elephant,1
2104817,26,retrieval_trial,2366.60500010476,necklace,vineyard,OBJECT,necklace,51,LO,A,1,FALSE,necklace,1
2104817,27,retrieval_trial,3761.27500017174,casino,octopus,LOCATION,casino,43,AL,O,1,FALSE,casino,1
2104817,28,retrieval_trial,5947.25500000641,church,peacock,LOCATION,harbour,47,AL,O,error,FALSE,church,wc_event_error
2104817,29,retrieval_trial,1867.84500000067,horse,phone,ANIMAL,horse,37,OA,L,1,FALSE,horse,1
2104817,30,retrieval_trial,1621.19999993593,squirrel,drum,ANIMAL,squirrel,39,OA,L,1,FALSE,squirrel,1
2104817,31,retrieval_trial,2313.97000001743,screwdriver,factory,OBJECT,screwdriver,49,LO,A,1,TRUE,scrwewdriver,1
2104817,32,retrieval_trial,4944.54499986023,hammer,pharmacy,OBJECT,hammer,54,LO,A,1,FALSE,hammer,1
2104817,33,retrieval_trial,6302.6199999731,badger,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,badger,wc_event_error
2104817,34,retrieval_trial,1854.18499982916,calculator,museum,OBJECT,calculator,52,LO,A,1,FALSE,calculator,1
2104817,35,retrieval_trial,2730.63499992713,beach,hippo,LOCATION,car park,44,AL,O,error,FALSE,beach,wc_event_error
2104817,36,retrieval_trial,3128.395000007,rabbit,balloon,ANIMAL,rabbit,42,OA,L,1,FALSE,rabbit,1
2104817,37,retrieval_trial,3078.52999982424,windmill,duck,LOCATION,windmill,48,AL,O,1,FALSE,windmill,1
2104817,38,retrieval_trial,2941.53499999084,bee,candle,ANIMAL,bee,38,OA,L,1,FALSE,bee,1
2113694,3,retrieval_trial,2348,NA,horse,OBJECT,phone,37,AO,L,error,FALSE,NA,miss
2113694,4,retrieval_trial,6956,NA,car park,ANIMAL,hippo,44,LA,O,error,FALSE,NA,miss
2113694,5,retrieval_trial,3623,NA,bee,OBJECT,candle,38,AO,L,error,FALSE,NA,miss
2113694,6,retrieval_trial,9239,NA,cave,ANIMAL,dog,46,LA,O,error,FALSE,NA,miss
2113694,7,retrieval_trial,1742,NA,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,NA,miss
2113694,8,retrieval_trial,1197,NA,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,NA,miss
2113694,9,retrieval_trial,8226,NA,nightclub,ANIMAL,aardvark,45,LA,O,error,FALSE,NA,miss
2113694,10,retrieval_trial,1112,NA,casino,ANIMAL,octopus,43,LA,O,error,FALSE,NA,miss
2113694,11,retrieval_trial,814,NA,television,LOCATION,beach,53,OL,A,error,FALSE,NA,miss
2113694,12,retrieval_trial,998,NA,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,NA,miss
2113694,13,retrieval_trial,9984.96000000002,NA,penguin,OBJECT,whistle,41,AO,L,error,FALSE,NA,miss
2113694,14,retrieval_trial,2674,NA,squirrel,OBJECT,drum,39,AO,L,error,FALSE,NA,miss
2113694,15,retrieval_trial,658,NA,elephant,OBJECT,shoe,40,AO,L,error,FALSE,NA,miss
2113694,16,retrieval_trial,1017,NA,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,NA,miss
2113694,17,retrieval_trial,608,NA,flower,LOCATION,basement,50,OL,A,error,FALSE,NA,miss
2113694,18,retrieval_trial,5387,NA,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,NA,miss
2113694,19,retrieval_trial,777,NA,calculator,LOCATION,museum,52,OL,A,error,FALSE,NA,miss
2113694,20,retrieval_trial,715,NA,windmill,ANIMAL,duck,48,LA,O,error,FALSE,NA,miss
2113694,21,retrieval_trial,2015,NA,museum,OBJECT,calculator,52,LO,A,error,FALSE,NA,miss
2113694,22,retrieval_trial,4163,NA,shoe,ANIMAL,elephant,40,OA,L,error,FALSE,NA,miss
2113694,23,retrieval_trial,4018,shoe,pharmacy,OBJECT,hammer,54,LO,A,error,FALSE,shoe,wc_event_error
2113694,24,retrieval_trial,2264,penguin,whistle,ANIMAL,penguin,41,OA,L,1,FALSE,penguin,1
2113694,25,retrieval_trial,1656,squirrel,balloon,ANIMAL,rabbit,42,OA,L,error,FALSE,squirrel,wc_event_error
2113694,26,retrieval_trial,2226,NA,candle,ANIMAL,bee,38,OA,L,error,FALSE,NA,miss
2113694,27,retrieval_trial,7313,home,dog,LOCATION,cave,46,AL,O,CHECK,CHECK,home,CHECK
2113694,28,retrieval_trial,2395,NA,beach,OBJECT,television,53,LO,A,error,FALSE,NA,miss
2113694,29,retrieval_trial,1499,NA,basement,OBJECT,flower,50,LO,A,error,FALSE,NA,miss
2113694,30,retrieval_trial,1128,NA,vineyard,OBJECT,necklace,51,LO,A,error,FALSE,NA,miss
2113694,31,retrieval_trial,1469,NA,aardvark,LOCATION,nightclub,45,AL,O,error,FALSE,NA,miss
2113694,32,retrieval_trial,3221,NA,duck,LOCATION,windmill,48,AL,O,error,FALSE,NA,miss
2113694,33,retrieval_trial,2110,NA,peacock,LOCATION,harbour,47,AL,O,error,FALSE,NA,miss
2113694,34,retrieval_trial,1106,NA,drum,ANIMAL,squirrel,39,OA,L,error,FALSE,NA,miss
2113694,35,retrieval_trial,3295,NA,phone,ANIMAL,horse,37,OA,L,error,FALSE,NA,miss
2113694,36,retrieval_trial,9984.93999999994,NA,octopus,LOCATION,casino,43,AL,O,error,FALSE,NA,miss
2113694,37,retrieval_trial,4427,NA,hippo,LOCATION,car park,44,AL,O,error,FALSE,NA,miss
2113694,38,retrieval_trial,1034,NA,factory,OBJECT,screwdriver,49,LO,A,error,FALSE,NA,miss
2125186,3,retrieval_trial,1515.06499999959,NA,cave,ANIMAL,dog,46,LA,O,error,FALSE,NA,miss
2125186,4,retrieval_trial,5860.60499999439,crab,calculator,LOCATION,museum,52,OL,A,error,FALSE,crab,we_cat_error
2125186,5,retrieval_trial,1777.2100000002,NA,windmill,ANIMAL,duck,48,LA,O,error,FALSE,NA,miss
2125186,6,retrieval_trial,4751.12000000081,hat,bee,OBJECT,candle,38,AO,L,error,FALSE,hat,wc_event_error
2125186,7,retrieval_trial,1755.69000000542,NA,television,LOCATION,beach,53,OL,A,error,FALSE,NA,miss
2125186,8,retrieval_trial,7116.9299999965,phone,horse,OBJECT,phone,37,AO,L,1,FALSE,phone,1
2125186,9,retrieval_trial,3370.50500000623,supermarket,squirrel,OBJECT,drum,39,AO,L,error,FALSE,supermarket,we_cat_error
2125186,10,retrieval_trial,8114.47500000213,NA,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,NA,miss
2125186,11,retrieval_trial,5035.64500000357,NA,penguin,OBJECT,whistle,41,AO,L,error,FALSE,NA,miss
2125186,12,retrieval_trial,1643.45000000321,NA,car park,ANIMAL,hippo,44,LA,O,error,FALSE,NA,miss
2125186,13,retrieval_trial,1284.29999999935,NA,flower,LOCATION,basement,50,OL,A,error,FALSE,NA,miss
2125186,14,retrieval_trial,9974.98999999999,NA,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,NA,miss
2125186,15,retrieval_trial,2637.80499999848,NA,elephant,OBJECT,shoe,40,AO,L,error,FALSE,NA,miss
2125186,16,retrieval_trial,2122.31500000053,NA,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,NA,miss
2125186,17,retrieval_trial,2324.73999999638,NA,nightclub,ANIMAL,aardvark,45,LA,O,error,FALSE,NA,miss
2125186,18,retrieval_trial,4577.05500000156,tiger,casino,ANIMAL,octopus,43,LA,O,error,FALSE,tiger,wc_event_error
