Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
16,1602317913614,10/10/2020 08:18:33,1602317912377,-4,10/10/2020 04:18:32,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,4,1,1,Screen 1,Zone2,continue_button,5923.1549999676645,,,,,0,1,0,,,,,,end_ret_practice,,,,,,,
17,1602317914103,10/10/2020 08:18:34,1602317912858,-4,10/10/2020 04:18:32,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,4,1,2,iti,Zone1,timelimit_screen,499.97799999998824,,,,,0,1,0,,,1,,,end_ret_practice,,,,,,,
18,1602317914681,10/10/2020 08:18:34,1602317913423,-4,10/10/2020 04:18:33,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,18,3,1,fixation,fixation,fixation,566.648000000001,,,,,0,1,0,,,,,1,retrieval_trial,,glasses,LOCATION,railway station,14,OL,A
19,1602317920114,10/10/2020 08:18:40,1602317918864,-4,10/10/2020 04:18:38,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,18,3,2,ret_stimuli,Zone8,response_text_entry,2230.3600000450388,,,library,1,0,1,0,,,,,1,retrieval_trial,,glasses,LOCATION,railway station,14,OL,A
20,1602317920599,10/10/2020 08:18:40,1602317919357,-4,10/10/2020 04:18:39,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,18,3,4,isi,Zone1,timelimit_screen,499.9910000000091,,,,,0,1,0,,,1,,1,retrieval_trial,,glasses,LOCATION,railway station,14,OL,A
21,1602317924661,10/10/2020 08:18:44,1602317923401,-4,10/10/2020 04:18:43,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,18,3,5,feedback,Zone3,timelimit_screen,3999.8389999999927,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,glasses,LOCATION,railway station,14,OL,A
22,1602317925130,10/10/2020 08:18:45,1602317923859,-4,10/10/2020 04:18:43,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,18,3,6,iti,Zone1,timelimit_screen,500.09300000000803,,,,,0,1,0,,,1,,1,retrieval_trial,,glasses,LOCATION,railway station,14,OL,A
23,1602317925661,10/10/2020 08:18:45,1602317924409,-4,10/10/2020 04:18:44,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,15,4,1,fixation,fixation,fixation,550.0249999999942,,,,,0,1,0,,,,,1,retrieval_trial,,garden,ANIMAL,goat,11,LA,O
24,1602317930527,10/10/2020 08:18:50,1602317929279,-4,10/10/2020 04:18:49,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,15,4,2,ret_stimuli,Zone8,response_text_entry,3622.540000011213,,,ostrich,1,0,1,0,,,,,1,retrieval_trial,,garden,ANIMAL,goat,11,LA,O
25,1602317931027,10/10/2020 08:18:51,1602317929775,-4,10/10/2020 04:18:49,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,15,4,4,isi,Zone1,timelimit_screen,500.00500000000466,,,,,0,1,0,,,1,,1,retrieval_trial,,garden,ANIMAL,goat,11,LA,O
26,1602317935028,10/10/2020 08:18:55,1602317933775,-4,10/10/2020 04:18:53,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,15,4,5,feedback,Zone3,timelimit_screen,3999.8559999999998,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,garden,ANIMAL,goat,11,LA,O
27,1602317935528,10/10/2020 08:18:55,1602317934277,-4,10/10/2020 04:18:54,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,15,4,6,iti,Zone1,timelimit_screen,500.0829999999987,,,,,0,1,0,,,1,,1,retrieval_trial,,garden,ANIMAL,goat,11,LA,O
28,1602317936059,10/10/2020 08:18:56,1602317934824,-4,10/10/2020 04:18:54,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,9,5,1,fixation,fixation,fixation,550.0210000000079,,,,,0,1,0,,,,,1,retrieval_trial,,spider,OBJECT,carrot,5,AO,L
29,1602317939144,10/10/2020 08:18:59,1602317937903,-4,10/10/2020 04:18:57,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,9,5,2,ret_stimuli,Zone8,response_text_entry,2066.0099999513477,,,carrot,1,0,1,0,,,,,1,retrieval_trial,,spider,OBJECT,carrot,5,AO,L
30,1602317939630,10/10/2020 08:18:59,1602317938391,-4,10/10/2020 04:18:58,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,9,5,4,isi,Zone1,timelimit_screen,499.9820000000036,,,,,0,1,0,,,1,,1,retrieval_trial,,spider,OBJECT,carrot,5,AO,L
31,1602317943665,10/10/2020 08:19:03,1602317942424,-4,10/10/2020 04:19:02,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,9,5,5,feedback,Zone3,timelimit_screen,4033.1929999999993,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,spider,OBJECT,carrot,5,AO,L
32,1602317944211,10/10/2020 08:19:04,1602317942972,-4,10/10/2020 04:19:02,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,9,5,6,iti,Zone1,timelimit_screen,500.0899999999965,,,,,0,1,0,,,1,,1,retrieval_trial,,spider,OBJECT,carrot,5,AO,L
33,1602317944728,10/10/2020 08:19:04,1602317943473,-4,10/10/2020 04:19:03,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,10,6,1,fixation,fixation,fixation,550.0040000000008,,,,,0,1,0,,,,,1,retrieval_trial,,giraffe,OBJECT,clock,6,AO,L
34,1602317947376,10/10/2020 08:19:07,1602317946122,-4,10/10/2020 04:19:06,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,10,6,2,ret_stimuli,Zone8,response_text_entry,1917.890000040643,,,clock,1,0,1,0,,,,,1,retrieval_trial,,giraffe,OBJECT,clock,6,AO,L
35,1602317947844,10/10/2020 08:19:07,1602317946609,-4,10/10/2020 04:19:06,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,10,6,4,isi,Zone1,timelimit_screen,499.99499999999534,,,,,0,1,0,,,1,,1,retrieval_trial,,giraffe,OBJECT,clock,6,AO,L
36,1602317951848,10/10/2020 08:19:11,1602317950607,-4,10/10/2020 04:19:10,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,10,6,5,feedback,Zone3,timelimit_screen,3999.8350000000064,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,giraffe,OBJECT,clock,6,AO,L
37,1602317952384,10/10/2020 08:19:12,1602317951143,-4,10/10/2020 04:19:11,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,10,6,6,iti,Zone1,timelimit_screen,500.13300000000163,,,,,0,1,0,,,1,,1,retrieval_trial,,giraffe,OBJECT,clock,6,AO,L
38,1602317952916,10/10/2020 08:19:12,1602317951656,-4,10/10/2020 04:19:11,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,11,7,1,fixation,fixation,fixation,549.9839999999967,,,,,0,1,0,,,,,1,retrieval_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
39,1602317957120,10/10/2020 08:19:17,1602317955872,-4,10/10/2020 04:19:15,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,11,7,2,ret_stimuli,Zone8,response_text_entry,2447.569999960251,,,kangaroo,1,0,1,0,,,,,1,retrieval_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
40,1602317957557,10/10/2020 08:19:17,1602317956324,-4,10/10/2020 04:19:16,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,11,7,4,isi,Zone1,timelimit_screen,499.95900000000256,,,,,0,1,0,,,1,,1,retrieval_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
41,1602317961567,10/10/2020 08:19:21,1602317960324,-4,10/10/2020 04:19:20,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,11,7,5,feedback,Zone3,timelimit_screen,3999.875,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
42,1602317962061,10/10/2020 08:19:22,1602317960824,-4,10/10/2020 04:19:20,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,11,7,6,iti,Zone1,timelimit_screen,500.0920000000042,,,,,0,1,0,,,1,,1,retrieval_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
43,1602317962626,10/10/2020 08:19:22,1602317961391,-4,10/10/2020 04:19:21,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,17,8,1,fixation,fixation,fixation,566.6689999999944,,,,,0,1,0,,,,,1,retrieval_trial,,ball,LOCATION,forest,13,OL,A
44,1602317966341,10/10/2020 08:19:26,1602317965095,-4,10/10/2020 04:19:25,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,17,8,2,ret_stimuli,Zone8,response_text_entry,2735.1400000043213,,,rabbit,1,0,1,0,,,,,1,retrieval_trial,,ball,LOCATION,forest,13,OL,A
45,1602317966782,10/10/2020 08:19:26,1602317965525,-4,10/10/2020 04:19:25,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,17,8,4,isi,Zone1,timelimit_screen,499.97299999999814,,,,,0,1,0,,,1,,1,retrieval_trial,,ball,LOCATION,forest,13,OL,A
46,1602317970764,10/10/2020 08:19:30,1602317969526,-4,10/10/2020 04:19:29,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,17,8,5,feedback,Zone3,timelimit_screen,3999.8740000000107,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,ball,LOCATION,forest,13,OL,A
47,1602317971263,10/10/2020 08:19:31,1602317970025,-4,10/10/2020 04:19:30,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,17,8,6,iti,Zone1,timelimit_screen,500.09799999999814,,,,,0,1,0,,,1,,1,retrieval_trial,,ball,LOCATION,forest,13,OL,A
48,1602317971848,10/10/2020 08:19:31,1602317970606,-4,10/10/2020 04:19:30,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,20,9,1,fixation,fixation,fixation,583.3099999999977,,,,,0,1,0,,,,,1,retrieval_trial,,statue,LOCATION,cruise ship,16,OL,A
49,1602317974557,10/10/2020 08:19:34,1602317973311,-4,10/10/2020 04:19:33,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,20,9,2,ret_stimuli,Zone8,response_text_entry,1672.2500000032596,,,hamster,1,0,1,0,,,,,1,retrieval_trial,,statue,LOCATION,cruise ship,16,OL,A
50,1602317975058,10/10/2020 08:19:35,1602317973807,-4,10/10/2020 04:19:33,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,20,9,4,isi,Zone1,timelimit_screen,499.9470000000001,,,,,0,1,0,,,1,,1,retrieval_trial,,statue,LOCATION,cruise ship,16,OL,A
51,1602317979051,10/10/2020 08:19:39,1602317977808,-4,10/10/2020 04:19:37,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,20,9,5,feedback,Zone3,timelimit_screen,3999.8979999999865,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,statue,LOCATION,cruise ship,16,OL,A
52,1602317979551,10/10/2020 08:19:39,1602317978307,-4,10/10/2020 04:19:38,20655,19,task-4r7u,,7156501,BLIND,2080727,,complete,,5f816ab185f61d221167b83f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4285.0,1024x576,1365x768,,Retrieval/Reexposure,27,1,attention-pass,attention-pass,1_ret_reex,1_ret_reex,20,9,6,iti,Zone1,timelimit_screen,500.06300000002375,,,,,0,1,0,,,1,,1,retrieval_trial,,statue,LOCATION,cruise ship,16,OL,A
