Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
11,1602318246538,10/10/2020 08:24:06,1602318245868,-7,10/10/2020 01:24:05,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,2,1,3,please_guess,Zone2,timelimit_screen,2995.600000000006,,,,,0,1,0,,,1,,,retrieval_trial,,meerkat,LOCATION,airport,55,AL,O
12,1602318250521,10/10/2020 08:24:10,1602318249860,-7,10/10/2020 01:24:09,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,2,1,5,feedback,Zone3,timelimit_screen,3994.180999999997,,,n/a,,0,1,0,,,1,,,retrieval_trial,,meerkat,LOCATION,airport,55,AL,O
13,1602318251088,10/10/2020 08:24:11,1602318250356,-7,10/10/2020 01:24:10,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,2,1,6,iti,Zone1,timelimit_screen,495.17200000000594,,,,,0,1,0,,,1,,,retrieval_trial,,meerkat,LOCATION,airport,55,AL,O
14,1602318251931,10/10/2020 08:24:11,1602318250915,-7,10/10/2020 01:24:10,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,1,fixation,fixation,fixation,561.1809999999969,,,,,0,1,0,,,,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
15,1602318261550,10/10/2020 08:24:21,1602318260903,-7,10/10/2020 01:24:20,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,2,ret_stimuli,Zone8,response_text_entry,9977.327999999994,,,lomarket,,0,1,0,,,,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
16,1602318262128,10/10/2020 08:24:22,1602318260907,-7,10/10/2020 01:24:20,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,2,ret_stimuli,Zone3,timelimit_screen,9977.327999999994,,,n/a,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
17,1602318264579,10/10/2020 08:24:24,1602318263889,-7,10/10/2020 01:24:23,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,3,please_guess,Zone2,timelimit_screen,2995.6099999999933,,,,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
18,1602318268748,10/10/2020 08:24:28,1602318267894,-7,10/10/2020 01:24:27,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,5,feedback,Zone3,timelimit_screen,3994.193000000014,,,n/a,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
19,1602318269368,10/10/2020 08:24:29,1602318268390,-7,10/10/2020 01:24:28,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,3,2,6,iti,Zone1,timelimit_screen,495.127999999997,,,,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
20,1602318272346,10/10/2020 08:24:32,1602318271775,-7,10/10/2020 01:24:31,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,4,1,1,Screen 1,Zone2,continue_button,3242.900000012014,,,,,0,1,0,,,,,,end_ret_practice,,,,,,,
21,1602318272972,10/10/2020 08:24:32,1602318272242,-7,10/10/2020 01:24:32,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,4,1,2,iti,Zone1,timelimit_screen,495.153999999995,,,,,0,1,0,,,1,,,end_ret_practice,,,,,,,
22,1602318273508,10/10/2020 08:24:33,1602318272784,-7,10/10/2020 01:24:32,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,1,fixation,fixation,fixation,544.6739999999991,,,,,0,1,0,,,,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
23,1602318283428,10/10/2020 08:24:43,1602318282772,-7,10/10/2020 01:24:42,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,2,ret_stimuli,Zone8,response_text_entry,9977.334999999992,,,jj,,0,1,0,,,,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
24,1602318283944,10/10/2020 08:24:43,1602318282775,-7,10/10/2020 01:24:42,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,2,ret_stimuli,Zone3,timelimit_screen,9977.334999999992,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
25,1602318286253,10/10/2020 08:24:46,1602318285764,-7,10/10/2020 01:24:45,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,3,please_guess,Zone2,timelimit_screen,2995.6059999999998,,,,,0,1,0,,,1,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
26,1602318290440,10/10/2020 08:24:50,1602318289773,-7,10/10/2020 01:24:49,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,5,feedback,Zone3,timelimit_screen,4002.521000000008,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
27,1602318291039,10/10/2020 08:24:51,1602318290264,-7,10/10/2020 01:24:50,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,17,3,6,iti,Zone1,timelimit_screen,503.28399999999965,,,,,0,1,0,,,1,,1,retrieval_trial,,screwdriver,LOCATION,factory,49,OL,A
28,1602318298078,10/10/2020 08:24:58,1602318297426,-7,10/10/2020 01:24:57,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,1,fixation,fixation,fixation,552.8510000000097,,,,,0,1,0,,,,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
29,1602318308101,10/10/2020 08:25:08,1602318307438,-7,10/10/2020 01:25:07,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1086,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,2,ret_stimuli,Zone8,response_text_entry,9986.04299999999,,,,,0,1,0,,,,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
30,1602318308711,10/10/2020 08:25:08,1602318307444,-7,10/10/2020 01:25:07,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1086,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,2,ret_stimuli,Zone3,timelimit_screen,9986.04299999999,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
31,1602318311068,10/10/2020 08:25:11,1602318310420,-7,10/10/2020 01:25:10,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,3,please_guess,Zone2,timelimit_screen,3003.997000000003,,,,,0,1,0,,,1,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
32,1602318315074,10/10/2020 08:25:15,1602318314413,-7,10/10/2020 01:25:14,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,5,feedback,Zone3,timelimit_screen,3994.345000000001,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
33,1602318315652,10/10/2020 08:25:15,1602318314909,-7,10/10/2020 01:25:14,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,22,4,6,iti,Zone1,timelimit_screen,494.6600000000035,,,,,0,1,0,,,1,,1,retrieval_trial,,hammer,LOCATION,pharmacy,54,OL,A
34,1602318345563,10/10/2020 08:25:45,1602318343484,-7,10/10/2020 01:25:43,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,1,fixation,fixation,fixation,552.9860000000044,,,,,0,1,0,,,,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
35,1602318354177,10/10/2020 08:25:54,1602318353481,-7,10/10/2020 01:25:53,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,2,ret_stimuli,Zone8,response_text_entry,9985.506999999983,,,fashio,,0,1,0,,,,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
36,1602318354943,10/10/2020 08:25:54,1602318353486,-7,10/10/2020 01:25:53,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,2,ret_stimuli,Zone3,timelimit_screen,9985.506999999983,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
37,1602318356944,10/10/2020 08:25:56,1602318356467,-7,10/10/2020 01:25:56,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,3,please_guess,Zone2,timelimit_screen,2995.57699999999,,,,,0,1,0,,,1,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
38,1602318361140,10/10/2020 08:26:01,1602318360461,-7,10/10/2020 01:26:00,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,5,feedback,Zone3,timelimit_screen,3994.1840000000375,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
39,1602318361874,10/10/2020 08:26:01,1602318360955,-7,10/10/2020 01:26:00,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,19,5,6,iti,Zone1,timelimit_screen,495.16599999996834,,,,,0,1,0,,,1,,1,retrieval_trial,,necklace,LOCATION,vineyard,51,OL,A
40,1602318362500,10/10/2020 08:26:02,1602318361499,-7,10/10/2020 01:26:01,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,1,fixation,fixation,fixation,544.6770000000251,,,,,0,1,0,,,,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
41,1602318372142,10/10/2020 08:26:12,1602318371487,-7,10/10/2020 01:26:11,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,2,ret_stimuli,Zone8,response_text_entry,9977.295999999973,,,forest,,0,1,0,,,,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
42,1602318372767,10/10/2020 08:26:12,1602318371491,-7,10/10/2020 01:26:11,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x105,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,2,ret_stimuli,Zone3,timelimit_screen,9977.295999999973,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
43,1602318375028,10/10/2020 08:26:15,1602318374474,-7,10/10/2020 01:26:14,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,3,please_guess,Zone2,timelimit_screen,2995.607000000018,,,,,0,1,0,,,1,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
44,1602318378948,10/10/2020 08:26:18,1602318378470,-7,10/10/2020 01:26:18,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,5,feedback,Zone3,timelimit_screen,3994.408999999985,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
45,1602318379964,10/10/2020 08:26:19,1602318378963,-7,10/10/2020 01:26:18,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,5,6,6,iti,Zone1,timelimit_screen,495.1590000000142,,,,,0,1,0,,,1,,1,retrieval_trial,,horse,OBJECT,phone,37,AO,L
46,1602318380747,10/10/2020 08:26:20,1602318379507,-7,10/10/2020 01:26:19,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,1,fixation,fixation,fixation,544.6699999999837,,,,,0,1,0,,,,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
47,1602318390151,10/10/2020 08:26:30,1602318389496,-7,10/10/2020 01:26:29,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,2,ret_stimuli,Zone8,response_text_entry,9985.460000000021,,,ánimal,,0,1,0,,,,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
48,1602318390704,10/10/2020 08:26:30,1602318389502,-7,10/10/2020 01:26:29,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,2,ret_stimuli,Zone3,timelimit_screen,9985.460000000021,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
49,1602318393080,10/10/2020 08:26:33,1602318392508,-7,10/10/2020 01:26:32,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,3,please_guess,Zone2,timelimit_screen,3003.9709999999905,,,,,0,1,0,,,1,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
50,1602318397248,10/10/2020 08:26:37,1602318396525,-7,10/10/2020 01:26:36,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,5,feedback,Zone3,timelimit_screen,4002.8819999999832,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
51,1602318407536,10/10/2020 08:26:47,1602318405370,-7,10/10/2020 01:26:45,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x780,980x1753,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,14,7,6,iti,Zone1,timelimit_screen,8847.157000000007,,,,,0,1,0,,,1,,1,retrieval_trial,,cave,ANIMAL,dog,46,LA,O
52,1602318409364,10/10/2020 08:26:49,1602318408714,-7,10/10/2020 01:26:48,20655,19,task-8pn4,,7156485,BLIND,2080731,,complete,,5f816aa7ec8934220f25b783,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,780x360,980x378,,Retrieval/Reexposure,27,7,attention-pass,screenout,7_ret_reex,7_ret_reex,11,8,1,fixation,fixation,fixation,552.3319999999658,,,,,0,1,0,,,,,1,retrieval_trial,,casino,ANIMAL,octopus,43,LA,O
