Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
11,1602404421894,11/10/2020 08:20:21,1602404421844,1,11/10/2020 09:20:21,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,4,1,1,Screen 1,Zone2,continue_button,2516.990000000078,,,,,0,1,0,,,,,,end_reex_practice,,,,,,,
12,1602404422394,11/10/2020 08:20:22,1602404422338,1,11/10/2020 09:20:22,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,4,1,2,iti,Zone1,timelimit_screen,499.9630000000034,,,,,0,1,0,,,1,,,end_reex_practice,,,,,,,
13,1602404423209,11/10/2020 08:20:23,1602404422887,1,11/10/2020 09:20:22,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,11,3,1,fixation,fixation,fixation,549.9989999999962,,,,,0,1,0,,,,,1,reexposure_trial,,octopus,OBJECT,scissors,43,AO,L
14,1602404432926,11/10/2020 08:20:32,1602404432871,1,11/10/2020 09:20:32,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,11,3,2,reex_stimuli,Zone3,timelimit_screen,9982.333000000006,,,,,0,1,0,,,1,,1,reexposure_trial,,octopus,OBJECT,scissors,43,AO,L
15,1602404433425,11/10/2020 08:20:33,1602404433371,1,11/10/2020 09:20:33,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,11,3,3,iti,Zone1,timelimit_screen,500.49899999999616,,,,,0,1,0,,,1,,1,reexposure_trial,,octopus,OBJECT,scissors,43,AO,L
16,1602404433979,11/10/2020 08:20:33,1602404433920,1,11/10/2020 09:20:33,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,10,4,1,fixation,fixation,fixation,549.9919999999984,,,,,0,1,0,,,,,1,reexposure_trial,,balloon,LOCATION,swimming pool,42,OL,A
17,1602404443949,11/10/2020 08:20:43,1602404443903,1,11/10/2020 09:20:43,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,10,4,2,reex_stimuli,Zone3,timelimit_screen,9982.331000000006,,,,,0,1,0,,,1,,1,reexposure_trial,,balloon,LOCATION,swimming pool,42,OL,A
18,1602404444449,11/10/2020 08:20:44,1602404444404,1,11/10/2020 09:20:44,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,10,4,3,iti,Zone1,timelimit_screen,500.48399999999674,,,,,0,1,0,,,1,,1,reexposure_trial,,balloon,LOCATION,swimming pool,42,OL,A
19,1602404445011,11/10/2020 08:20:45,1602404444953,1,11/10/2020 09:20:44,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,21,5,1,fixation,fixation,fixation,550.0090000000055,,,,,0,1,0,,,,,1,reexposure_trial,,museum,ANIMAL,crab,52,LA,O
20,1602404455003,11/10/2020 08:20:55,1602404454936,1,11/10/2020 09:20:54,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,21,5,2,reex_stimuli,Zone3,timelimit_screen,9982.335999999996,,,,,0,1,0,,,1,,1,reexposure_trial,,museum,ANIMAL,crab,52,LA,O
21,1602404455490,11/10/2020 08:20:55,1602404455436,1,11/10/2020 09:20:55,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,21,5,3,iti,Zone1,timelimit_screen,500.47699999999895,,,,,0,1,0,,,1,,1,reexposure_trial,,museum,ANIMAL,crab,52,LA,O
22,1602404456039,11/10/2020 08:20:56,1602404455986,1,11/10/2020 09:20:55,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,15,6,1,fixation,fixation,fixation,549.9949999999953,,,,,0,1,0,,,,,1,reexposure_trial,,dog,OBJECT,toothbrush,46,AO,L
23,1602404466015,11/10/2020 08:21:06,1602404465969,1,11/10/2020 09:21:05,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,15,6,2,reex_stimuli,Zone3,timelimit_screen,9982.641000000003,,,,,0,1,0,,,1,,1,reexposure_trial,,dog,OBJECT,toothbrush,46,AO,L
24,1602404466516,11/10/2020 08:21:06,1602404466469,1,11/10/2020 09:21:06,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,15,6,3,iti,Zone1,timelimit_screen,500.1889999999985,,,,,0,1,0,,,1,,1,reexposure_trial,,dog,OBJECT,toothbrush,46,AO,L
25,1602404467078,11/10/2020 08:21:07,1602404467018,1,11/10/2020 09:21:07,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,22,7,1,fixation,fixation,fixation,550.0109999999986,,,,,0,1,0,,,,,1,reexposure_trial,,beach,ANIMAL,mouse,53,LA,O
26,1602404477068,11/10/2020 08:21:17,1602404477002,1,11/10/2020 09:21:17,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,22,7,2,reex_stimuli,Zone3,timelimit_screen,9982.453999999998,,,,,0,1,0,,,1,,1,reexposure_trial,,beach,ANIMAL,mouse,53,LA,O
27,1602404477552,11/10/2020 08:21:17,1602404477502,1,11/10/2020 09:21:17,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,22,7,3,iti,Zone1,timelimit_screen,500.3610000000044,,,,,0,1,0,,,1,,1,reexposure_trial,,beach,ANIMAL,mouse,53,LA,O
28,1602404478099,11/10/2020 08:21:18,1602404478051,1,11/10/2020 09:21:18,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,20,8,1,fixation,fixation,fixation,550.0090000000055,,,,,0,1,0,,,,,1,reexposure_trial,,vineyard,ANIMAL,whale,51,LA,O
29,1602404488095,11/10/2020 08:21:28,1602404488035,1,11/10/2020 09:21:28,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,20,8,2,reex_stimuli,Zone3,timelimit_screen,9982.34599999999,,,,,0,1,0,,,1,,1,reexposure_trial,,vineyard,ANIMAL,whale,51,LA,O
30,1602404488595,11/10/2020 08:21:28,1602404488535,1,11/10/2020 09:21:28,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,20,8,3,iti,Zone1,timelimit_screen,500.47900000000664,,,,,0,1,0,,,1,,1,reexposure_trial,,vineyard,ANIMAL,whale,51,LA,O
31,1602404489142,11/10/2020 08:21:29,1602404489084,1,11/10/2020 09:21:29,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,18,9,1,fixation,fixation,fixation,549.994000000006,,,,,0,1,0,,,,,1,reexposure_trial,,factory,ANIMAL,lobster,49,LA,O
32,1602404499125,11/10/2020 08:21:39,1602404499066,1,11/10/2020 09:21:39,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,18,9,2,reex_stimuli,Zone3,timelimit_screen,9982.353000000003,,,,,0,1,0,,,1,,1,reexposure_trial,,factory,ANIMAL,lobster,49,LA,O
33,1602404499630,11/10/2020 08:21:39,1602404499568,1,11/10/2020 09:21:39,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,18,9,3,iti,Zone1,timelimit_screen,500.48499999998603,,,,,0,1,0,,,1,,1,reexposure_trial,,factory,ANIMAL,lobster,49,LA,O
34,1602404500176,11/10/2020 08:21:40,1602404500117,1,11/10/2020 09:21:40,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,6,10,1,fixation,fixation,fixation,549.9740000000165,,,,,0,1,0,,,,,1,reexposure_trial,,candle,LOCATION,lake,38,OL,A
35,1602404510172,11/10/2020 08:21:50,1602404510101,1,11/10/2020 09:21:50,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,6,10,2,reex_stimuli,Zone3,timelimit_screen,9982.84699999998,,,,,0,1,0,,,1,,1,reexposure_trial,,candle,LOCATION,lake,38,OL,A
36,1602404510656,11/10/2020 08:21:50,1602404510601,1,11/10/2020 09:21:50,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,6,10,3,iti,Zone1,timelimit_screen,499.9860000000044,,,,,0,1,0,,,1,,1,reexposure_trial,,candle,LOCATION,lake,38,OL,A
37,1602404511203,11/10/2020 08:21:51,1602404511150,1,11/10/2020 09:21:51,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,9,11,1,fixation,fixation,fixation,549.9919999999984,,,,,0,1,0,,,,,1,reexposure_trial,,whistle,LOCATION,library,41,OL,A
38,1602404521193,11/10/2020 08:22:01,1602404521133,1,11/10/2020 09:22:01,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,9,11,2,reex_stimuli,Zone3,timelimit_screen,9982.345000000001,,,,,0,1,0,,,1,,1,reexposure_trial,,whistle,LOCATION,library,41,OL,A
39,1602404521693,11/10/2020 08:22:01,1602404521634,1,11/10/2020 09:22:01,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,9,11,3,iti,Zone1,timelimit_screen,500.5089999999909,,,,,0,1,0,,,1,,1,reexposure_trial,,whistle,LOCATION,library,41,OL,A
40,1602404522850,11/10/2020 08:22:02,1602404522802,1,11/10/2020 09:22:02,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,14,1,1,attention,Zone3,response_keyboard_single,1110.7950000005076,,,1,1,1,0,0,,,,,,attention_check,,,,,,,
41,1602404523343,11/10/2020 08:22:03,1602404523284,1,11/10/2020 09:22:03,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,14,1,2,iti,Zone1,timelimit_screen,499.9649999999965,,,,,0,1,0,,,1,,,attention_check,,,,,,,
42,1602404523886,11/10/2020 08:22:03,1602404523833,1,11/10/2020 09:22:03,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,17,12,1,fixation,fixation,fixation,549.9899999999907,,,,,0,1,0,,,,,1,reexposure_trial,,duck,OBJECT,jacket,48,AO,L
43,1602404533893,11/10/2020 08:22:13,1602404533816,1,11/10/2020 09:22:13,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,17,12,2,reex_stimuli,Zone3,timelimit_screen,9982.331000000006,,,,,0,1,0,,,1,,1,reexposure_trial,,duck,OBJECT,jacket,48,AO,L
44,1602404534380,11/10/2020 08:22:14,1602404534316,1,11/10/2020 09:22:14,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,17,12,3,iti,Zone1,timelimit_screen,500.5,,,,,0,1,0,,,1,,1,reexposure_trial,,duck,OBJECT,jacket,48,AO,L
45,1602404534927,11/10/2020 08:22:14,1602404534865,1,11/10/2020 09:22:14,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,8,13,1,fixation,fixation,fixation,549.9919999999984,,,,,0,1,0,,,,,1,reexposure_trial,,shoe,LOCATION,cinema,40,OL,A
46,1602404544899,11/10/2020 08:22:24,1602404544848,1,11/10/2020 09:22:24,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,8,13,2,reex_stimuli,Zone3,timelimit_screen,9982.73999999999,,,,,0,1,0,,,1,,1,reexposure_trial,,shoe,LOCATION,cinema,40,OL,A
47,1602404545402,11/10/2020 08:22:25,1602404545348,1,11/10/2020 09:22:25,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,8,13,3,iti,Zone1,timelimit_screen,500.0789999999979,,,,,0,1,0,,,1,,1,reexposure_trial,,shoe,LOCATION,cinema,40,OL,A
48,1602404545949,11/10/2020 08:22:25,1602404545898,1,11/10/2020 09:22:25,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,7,14,1,fixation,fixation,fixation,550.0070000000123,,,,,0,1,0,,,,,1,reexposure_trial,,drum,LOCATION,supermarket,39,OL,A
49,1602404555927,11/10/2020 08:22:35,1602404555880,1,11/10/2020 09:22:35,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,7,14,2,reex_stimuli,Zone3,timelimit_screen,9982.332999999984,,,,,0,1,0,,,1,,1,reexposure_trial,,drum,LOCATION,supermarket,39,OL,A
50,1602404556427,11/10/2020 08:22:36,1602404556381,1,11/10/2020 09:22:36,20655,20,task-4tl9,,7166548,BLIND,2083609,,complete,,5f82bde5713f933e3bc02b7c,computer,Desktop or Laptop,Chromium OS 13310.93.0,Chrome 85.0.4183.133,1366x768,1366x649,,Retrieval/Reexposure,27,14,attention-pass,attention-pass,14_reex_ret,14_reex_ret,7,14,3,iti,Zone1,timelimit_screen,500.4980000000214,,,,,0,1,0,,,1,,1,reexposure_trial,,drum,LOCATION,supermarket,39,OL,A
