Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
12,1602317898859,10/10/2020 08:18:18,1602317899179,10,10/10/2020 18:18:19,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,3,2,2,ret_stimuli,Zone8,response_text_entry,3431.7999999993917,,,Torchfire,1,0,1,0,,,,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
13,1602317899281,10/10/2020 08:18:19,1602317899665,10,10/10/2020 18:18:19,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,3,2,4,isi,Zone1,timelimit_screen,500.0240000000049,,,,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
14,1602317903286,10/10/2020 08:18:23,1602317903665,10,10/10/2020 18:18:23,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,3,2,5,feedback,Zone3,timelimit_screen,3999.830999999991,,,n/a,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
15,1602317903786,10/10/2020 08:18:23,1602317904164,10,10/10/2020 18:18:24,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,3,2,6,iti,Zone1,timelimit_screen,499.9490000000078,,,,,0,1,0,,,1,,,retrieval_trial,,campsite,OBJECT,torch,56,LO,A
16,1602317908041,10/10/2020 08:18:28,1602317908374,10,10/10/2020 18:18:28,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,4,1,1,Screen 1,Zone2,continue_button,4190.225000000268,,,,,0,1,0,,,,,,end_ret_practice,,,,,,,
17,1602317908504,10/10/2020 08:18:28,1602317908866,10,10/10/2020 18:18:28,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,4,1,2,iti,Zone1,timelimit_screen,499.89400000000023,,,,,0,1,0,,,1,,,end_ret_practice,,,,,,,
18,1602317909054,10/10/2020 08:18:29,1602317909415,10,10/10/2020 18:18:29,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,8,3,1,fixation,fixation,fixation,550.0540000000037,,,,,0,1,0,,,,,1,retrieval_trial,,cinema,ANIMAL,elephant,40,LA,O
19,1602317914088,10/10/2020 08:18:34,1602317914460,10,10/10/2020 18:18:34,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,8,3,2,ret_stimuli,Zone8,response_text_entry,3548.550000000425,,,Elephant,1,0,1,0,,,,,1,retrieval_trial,,cinema,ANIMAL,elephant,40,LA,O
20,1602317914572,10/10/2020 08:18:34,1602317914950,10,10/10/2020 18:18:34,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,8,3,4,isi,Zone1,timelimit_screen,499.9979999999923,,,,,0,1,0,,,1,,1,retrieval_trial,,cinema,ANIMAL,elephant,40,LA,O
21,1602317918579,10/10/2020 08:18:38,1602317918948,10,10/10/2020 18:18:38,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,8,3,5,feedback,Zone3,timelimit_screen,3999.8150000000023,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,cinema,ANIMAL,elephant,40,LA,O
22,1602317919127,10/10/2020 08:18:39,1602317919449,10,10/10/2020 18:18:39,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,8,3,6,iti,Zone1,timelimit_screen,500,,,,,0,1,0,,,1,,1,retrieval_trial,,cinema,ANIMAL,elephant,40,LA,O
23,1602317919611,10/10/2020 08:18:39,1602317919999,10,10/10/2020 18:18:39,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,12,4,1,fixation,fixation,fixation,550.1209999999992,,,,,0,1,0,,,,,1,retrieval_trial,,binoculars,LOCATION,car park,44,OL,A
24,1602317929274,10/10/2020 08:18:49,1602317929650,10,10/10/2020 18:18:49,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,12,4,2,ret_stimuli,Zone8,response_text_entry,3789.2300000003306,,,Desert,1,0,1,0,,,,,1,retrieval_trial,,binoculars,LOCATION,car park,44,OL,A
25,1602317929758,10/10/2020 08:18:49,1602317930134,10,10/10/2020 18:18:50,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,12,4,4,isi,Zone1,timelimit_screen,499.9789999999921,,,,,0,1,0,,,1,,1,retrieval_trial,,binoculars,LOCATION,car park,44,OL,A
26,1602317933746,10/10/2020 08:18:53,1602317934131,10,10/10/2020 18:18:54,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,12,4,5,feedback,Zone3,timelimit_screen,3999.81700000001,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,binoculars,LOCATION,car park,44,OL,A
27,1602317934262,10/10/2020 08:18:54,1602317934631,10,10/10/2020 18:18:54,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,12,4,6,iti,Zone1,timelimit_screen,500.0320000000065,,,,,0,1,0,,,1,,1,retrieval_trial,,binoculars,LOCATION,car park,44,OL,A
28,1602317934808,10/10/2020 08:18:54,1602317935181,10,10/10/2020 18:18:55,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,13,5,1,fixation,fixation,fixation,550.1219999999739,,,,,0,1,0,,,,,1,retrieval_trial,,pen,LOCATION,nightclub,45,OL,A
29,1602317943916,10/10/2020 08:19:03,1602317944299,10,10/10/2020 18:19:04,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,13,5,2,ret_stimuli,Zone8,response_text_entry,8229.449999999837,,,Street,1,0,1,0,,,,,1,retrieval_trial,,pen,LOCATION,nightclub,45,OL,A
30,1602317944399,10/10/2020 08:19:04,1602317944785,10,10/10/2020 18:19:04,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,13,5,4,isi,Zone1,timelimit_screen,499.9869999999937,,,,,0,1,0,,,1,,1,retrieval_trial,,pen,LOCATION,nightclub,45,OL,A
31,1602317948409,10/10/2020 08:19:08,1602317948782,10,10/10/2020 18:19:08,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,13,5,5,feedback,Zone3,timelimit_screen,3999.823000000004,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,pen,LOCATION,nightclub,45,OL,A
32,1602317948910,10/10/2020 08:19:08,1602317949282,10,10/10/2020 18:19:09,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,13,5,6,iti,Zone1,timelimit_screen,500.002999999997,,,,,0,1,0,,,1,,1,retrieval_trial,,pen,LOCATION,nightclub,45,OL,A
33,1602317949457,10/10/2020 08:19:09,1602317949831,10,10/10/2020 18:19:09,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,6,6,1,fixation,fixation,fixation,550.1650000000081,,,,,0,1,0,,,,,1,retrieval_trial,,lake,ANIMAL,bee,38,LA,O
34,1602317952823,10/10/2020 08:19:12,1602317953211,10,10/10/2020 18:19:13,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,6,6,2,ret_stimuli,Zone8,response_text_entry,2573.5949999998556,,,Shark,1,0,1,0,,,,,1,retrieval_trial,,lake,ANIMAL,bee,38,LA,O
35,1602317953323,10/10/2020 08:19:13,1602317953698,10,10/10/2020 18:19:13,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,6,6,4,isi,Zone1,timelimit_screen,499.9670000000042,,,,,0,1,0,,,1,,1,retrieval_trial,,lake,ANIMAL,bee,38,LA,O
36,1602317957323,10/10/2020 08:19:17,1602317957698,10,10/10/2020 18:19:17,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,6,6,5,feedback,Zone3,timelimit_screen,3999.842000000004,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,lake,ANIMAL,bee,38,LA,O
37,1602317957823,10/10/2020 08:19:17,1602317958198,10,10/10/2020 18:19:18,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,6,6,6,iti,Zone1,timelimit_screen,500.01900000000023,,,,,0,1,0,,,1,,1,retrieval_trial,,lake,ANIMAL,bee,38,LA,O
38,1602317958363,10/10/2020 08:19:18,1602317958748,10,10/10/2020 18:19:18,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,18,7,1,fixation,fixation,fixation,550.1030000000028,,,,,0,1,0,,,,,1,retrieval_trial,,ostrich,OBJECT,flower,50,AO,L
39,1602317962749,10/10/2020 08:19:22,1602317963124,10,10/10/2020 18:19:23,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,18,7,2,ret_stimuli,Zone8,response_text_entry,3344.5650000003225,,,Flower,1,0,1,0,,,,,1,retrieval_trial,,ostrich,OBJECT,flower,50,AO,L
40,1602317963236,10/10/2020 08:19:23,1602317963616,10,10/10/2020 18:19:23,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,18,7,4,isi,Zone1,timelimit_screen,499.99199999999837,,,,,0,1,0,,,1,,1,retrieval_trial,,ostrich,OBJECT,flower,50,AO,L
41,1602317967235,10/10/2020 08:19:27,1602317967616,10,10/10/2020 18:19:27,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,18,7,5,feedback,Zone3,timelimit_screen,3999.8559999999998,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,ostrich,OBJECT,flower,50,AO,L
42,1602317967735,10/10/2020 08:19:27,1602317968114,10,10/10/2020 18:19:28,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,18,7,6,iti,Zone1,timelimit_screen,500.00399999998626,,,,,0,1,0,,,1,,1,retrieval_trial,,ostrich,OBJECT,flower,50,AO,L
43,1602317968282,10/10/2020 08:19:28,1602317968665,10,10/10/2020 18:19:28,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,20,8,1,fixation,fixation,fixation,550.1260000000184,,,,,0,1,0,,,,,1,retrieval_trial,,crab,OBJECT,calculator,52,AO,L
44,1602317975449,10/10/2020 08:19:35,1602317975822,10,10/10/2020 18:19:35,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,20,8,2,ret_stimuli,Zone8,response_text_entry,6317.3249999999825,,,Pencil,1,0,1,0,,,,,1,retrieval_trial,,crab,OBJECT,calculator,52,AO,L
45,1602317975934,10/10/2020 08:19:35,1602317976304,10,10/10/2020 18:19:36,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,20,8,4,isi,Zone1,timelimit_screen,499.91599999999744,,,,,0,1,0,,,1,,1,retrieval_trial,,crab,OBJECT,calculator,52,AO,L
46,1602317979926,10/10/2020 08:19:39,1602317980302,10,10/10/2020 18:19:40,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,20,8,5,feedback,Zone3,timelimit_screen,3999.9949999999953,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,crab,OBJECT,calculator,52,AO,L
47,1602317980489,10/10/2020 08:19:40,1602317980797,10,10/10/2020 18:19:40,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,20,8,6,iti,Zone1,timelimit_screen,499.98399999999674,,,,,0,1,0,,,1,,1,retrieval_trial,,crab,OBJECT,calculator,52,AO,L
48,1602317981020,10/10/2020 08:19:41,1602317981348,10,10/10/2020 18:19:41,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,21,9,1,fixation,fixation,fixation,550.0710000000254,,,,,0,1,0,,,,,1,retrieval_trial,,mouse,OBJECT,television,53,AO,L
49,1602317990773,10/10/2020 08:19:50,1602317991153,10,10/10/2020 18:19:51,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,21,9,2,ret_stimuli,Zone8,response_text_entry,8510.920000000624,,,Binoculars,1,0,1,0,,,,,1,retrieval_trial,,mouse,OBJECT,television,53,AO,L
50,1602317991288,10/10/2020 08:19:51,1602317991656,10,10/10/2020 18:19:51,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,21,9,4,isi,Zone1,timelimit_screen,499.9799999999814,,,,,0,1,0,,,1,,1,retrieval_trial,,mouse,OBJECT,television,53,AO,L
51,1602317995301,10/10/2020 08:19:55,1602317995648,10,10/10/2020 18:19:55,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,21,9,5,feedback,Zone3,timelimit_screen,3999.899999999994,,,n/a,,0,1,0,,,1,,1,retrieval_trial,,mouse,OBJECT,television,53,AO,L
52,1602317995761,10/10/2020 08:19:55,1602317996149,10,10/10/2020 18:19:56,20655,19,task-wg9l,,7156498,BLIND,2080722,,complete,,5f816ab27f20b22184d16a16,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x937,,Retrieval/Reexposure,27,9,attention-pass,attention-pass,9_ret_reex,9_ret_reex,21,9,6,iti,Zone1,timelimit_screen,500.00400000001537,,,,,0,1,0,,,1,,1,retrieval_trial,,mouse,OBJECT,television,53,AO,L
