Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,cue,category_cue,target,eventno,pairtype,untested_element
11,1602318302133,10/10/2020 08:25:02,1602318299602,1,10/10/2020 09:24:59,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,4,1,1,Screen 1,Zone2,continue_button,17378.24499999988,,,,,0,1,0,,,,,,end_reex_practice,,,,,,,
12,1602318302633,10/10/2020 08:25:02,1602318300104,1,10/10/2020 09:25:00,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,4,1,2,iti,Zone1,timelimit_screen,501.0010000000184,,,,,0,1,0,,,1,,,end_reex_practice,,,,,,,
13,1602318303288,10/10/2020 08:25:03,1602318300656,1,10/10/2020 09:25:00,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,6,3,1,fixation,fixation,fixation,554.7129999999888,,,,,0,1,0,,,,,1,reexposure_trial,,snake,OBJECT,kite,2,AO,L
14,1602318313183,10/10/2020 08:25:13,1602318310639,1,10/10/2020 09:25:10,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,6,3,2,reex_stimuli,Zone3,timelimit_screen,9982.01000000001,,,,,0,1,0,,,1,,1,reexposure_trial,,snake,OBJECT,kite,2,AO,L
15,1602318313667,10/10/2020 08:25:13,1602318311151,1,10/10/2020 09:25:11,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,6,3,3,iti,Zone1,timelimit_screen,511.4079999999958,,,,,0,1,0,,,1,,1,reexposure_trial,,snake,OBJECT,kite,2,AO,L
16,1602318314230,10/10/2020 08:25:14,1602318311707,1,10/10/2020 09:25:11,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,20,4,1,fixation,fixation,fixation,557.9139999999898,,,,,0,1,0,,,,,1,reexposure_trial,,ring,LOCATION,living room,15,OL,A
17,1602318324256,10/10/2020 08:25:24,1602318321690,1,10/10/2020 09:25:21,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,20,4,2,reex_stimuli,Zone3,timelimit_screen,9981.085000000021,,,,,0,1,0,,,1,,1,reexposure_trial,,ring,LOCATION,living room,15,OL,A
18,1602318324725,10/10/2020 08:25:24,1602318322203,1,10/10/2020 09:25:22,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,20,4,3,iti,Zone1,timelimit_screen,512.2960000000021,,,,,0,1,0,,,1,,1,reexposure_trial,,ring,LOCATION,living room,15,OL,A
19,1602318325275,10/10/2020 08:25:25,1602318322759,1,10/10/2020 09:25:22,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,12,5,1,fixation,fixation,fixation,557.9769999999844,,,,,0,1,0,,,,,1,reexposure_trial,,waterfall,ANIMAL,zebra,8,LA,O
20,1602318335316,10/10/2020 08:25:35,1602318332742,1,10/10/2020 09:25:32,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,12,5,2,reex_stimuli,Zone3,timelimit_screen,9981.035999999993,,,,,0,1,0,,,1,,1,reexposure_trial,,waterfall,ANIMAL,zebra,8,LA,O
21,1602318336036,10/10/2020 08:25:36,1602318333254,1,10/10/2020 09:25:33,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,12,5,3,iti,Zone1,timelimit_screen,512.2900000000081,,,,,0,1,0,,,1,,1,reexposure_trial,,waterfall,ANIMAL,zebra,8,LA,O
22,1602318336650,10/10/2020 08:25:36,1602318333811,1,10/10/2020 09:25:33,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,5,6,1,fixation,fixation,fixation,558.0970000000088,,,,,0,1,0,,,,,1,reexposure_trial,,fish,OBJECT,dice,1,AO,L
23,1602318346333,10/10/2020 08:25:46,1602318343794,1,10/10/2020 09:25:43,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,5,6,2,reex_stimuli,Zone3,timelimit_screen,9982.024999999994,,,,,0,1,0,,,1,,1,reexposure_trial,,fish,OBJECT,dice,1,AO,L
24,1602318346834,10/10/2020 08:25:46,1602318344305,1,10/10/2020 09:25:44,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,5,6,3,iti,Zone1,timelimit_screen,511.15299999999115,,,,,0,1,0,,,1,,1,reexposure_trial,,fish,OBJECT,dice,1,AO,L
25,1602318347413,10/10/2020 08:25:47,1602318344863,1,10/10/2020 09:25:44,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,22,7,1,fixation,fixation,fixation,558.1959999999963,,,,,0,1,0,,,,,1,reexposure_trial,,chainsaw,LOCATION,gym,17,OL,A
26,1602318357367,10/10/2020 08:25:57,1602318354844,1,10/10/2020 09:25:54,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,22,7,2,reex_stimuli,Zone3,timelimit_screen,9980.981,,,,,0,1,0,,,1,,1,reexposure_trial,,chainsaw,LOCATION,gym,17,OL,A
27,1602318357924,10/10/2020 08:25:57,1602318355356,1,10/10/2020 09:25:55,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,22,7,3,iti,Zone1,timelimit_screen,512.207000000024,,,,,0,1,0,,,1,,1,reexposure_trial,,chainsaw,LOCATION,gym,17,OL,A
28,1602318358443,10/10/2020 08:25:58,1602318355913,1,10/10/2020 09:25:55,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,7,8,1,fixation,fixation,fixation,558.1609999999928,,,,,0,1,0,,,,,1,reexposure_trial,,sheep,OBJECT,skipping rope,3,AO,L
29,1602318368438,10/10/2020 08:26:08,1602318365895,1,10/10/2020 09:26:05,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,7,8,2,reex_stimuli,Zone3,timelimit_screen,9981.020000000019,,,,,0,1,0,,,1,,1,reexposure_trial,,sheep,OBJECT,skipping rope,3,AO,L
30,1602318368939,10/10/2020 08:26:08,1602318366407,1,10/10/2020 09:26:06,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,7,8,3,iti,Zone1,timelimit_screen,512.0319999999483,,,,,0,1,0,,,1,,1,reexposure_trial,,sheep,OBJECT,skipping rope,3,AO,L
31,1602318369486,10/10/2020 08:26:09,1602318366965,1,10/10/2020 09:26:06,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,18,9,1,fixation,fixation,fixation,558.3820000000414,,,,,0,1,0,,,,,1,reexposure_trial,,ball,LOCATION,forest,13,OL,A
32,1602318379464,10/10/2020 08:26:19,1602318376946,1,10/10/2020 09:26:16,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,18,9,2,reex_stimuli,Zone3,timelimit_screen,9981.018999999971,,,,,0,1,0,,,1,,1,reexposure_trial,,ball,LOCATION,forest,13,OL,A
33,1602318379996,10/10/2020 08:26:19,1602318377458,1,10/10/2020 09:26:17,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,18,9,3,iti,Zone1,timelimit_screen,511.90299999999115,,,,,0,1,0,,,1,,1,reexposure_trial,,ball,LOCATION,forest,13,OL,A
34,1602318380529,10/10/2020 08:26:20,1602318378016,1,10/10/2020 09:26:18,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,19,10,1,fixation,fixation,fixation,558.3730000000214,,,,,0,1,0,,,,,1,reexposure_trial,,glasses,LOCATION,railway station,14,OL,A
35,1602318390531,10/10/2020 08:26:30,1602318387998,1,10/10/2020 09:26:27,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,19,10,2,reex_stimuli,Zone3,timelimit_screen,9981.07799999998,,,,,0,1,0,,,1,,1,reexposure_trial,,glasses,LOCATION,railway station,14,OL,A
36,1602318391032,10/10/2020 08:26:31,1602318388510,1,10/10/2020 09:26:28,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,19,10,3,iti,Zone1,timelimit_screen,511.74600000004284,,,,,0,1,0,,,1,,1,reexposure_trial,,glasses,LOCATION,railway station,14,OL,A
37,1602318391594,10/10/2020 08:26:31,1602318389068,1,10/10/2020 09:26:29,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,16,11,1,fixation,fixation,fixation,558.61599999998,,,,,0,1,0,,,,,1,reexposure_trial,,garden,ANIMAL,goat,11,LA,O
38,1602318401577,10/10/2020 08:26:41,1602318399049,1,10/10/2020 09:26:39,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,16,11,2,reex_stimuli,Zone3,timelimit_screen,9981.003000000026,,,,,0,1,0,,,1,,1,reexposure_trial,,garden,ANIMAL,goat,11,LA,O
39,1602318402077,10/10/2020 08:26:42,1602318399561,1,10/10/2020 09:26:39,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,16,11,3,iti,Zone1,timelimit_screen,511.59499999997206,,,,,0,1,0,,,1,,1,reexposure_trial,,garden,ANIMAL,goat,11,LA,O
40,1602318403936,10/10/2020 08:26:43,1602318401409,1,10/10/2020 09:26:41,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,14,1,1,attention,Zone3,response_keyboard_single,1796.8200000177603,,,1,1,1,0,0,,,,,,attention_check,,,,,,,
41,1602318404437,10/10/2020 08:26:44,1602318401904,1,10/10/2020 09:26:41,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,14,1,2,iti,Zone1,timelimit_screen,500.5370000000112,,,,,0,1,0,,,1,,,attention_check,,,,,,,
42,1602318404984,10/10/2020 08:26:44,1602318402460,1,10/10/2020 09:26:42,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,11,12,1,fixation,fixation,fixation,557.5950000000303,,,,,0,1,0,,,,,1,reexposure_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
43,1602318414966,10/10/2020 08:26:54,1602318412443,1,10/10/2020 09:26:52,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,11,12,2,reex_stimuli,Zone3,timelimit_screen,9981.98299999995,,,,,0,1,0,,,1,,1,reexposure_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
44,1602318415529,10/10/2020 08:26:55,1602318412951,1,10/10/2020 09:26:52,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,11,12,3,iti,Zone1,timelimit_screen,508.30100000003586,,,,,0,1,0,,,1,,1,reexposure_trial,,treehouse,ANIMAL,kangaroo,7,LA,O
45,1602318416061,10/10/2020 08:26:56,1602318413512,1,10/10/2020 09:26:53,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,9,13,1,fixation,fixation,fixation,561.0899999999674,,,,,0,1,0,,,,,1,reexposure_trial,,spider,OBJECT,carrot,5,AO,L
46,1602318426004,10/10/2020 08:27:06,1602318423493,1,10/10/2020 09:27:03,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,9,13,2,reex_stimuli,Zone3,timelimit_screen,9981.592000000004,,,,,0,1,0,,,1,,1,reexposure_trial,,spider,OBJECT,carrot,5,AO,L
47,1602318426530,10/10/2020 08:27:06,1602318424006,1,10/10/2020 09:27:04,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,9,13,3,iti,Zone1,timelimit_screen,511.804999999993,,,,,0,1,0,,,1,,1,reexposure_trial,,spider,OBJECT,carrot,5,AO,L
48,1602318427078,10/10/2020 08:27:07,1602318424563,1,10/10/2020 09:27:04,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,8,14,1,fixation,fixation,fixation,557.9120000000112,,,,,0,1,0,,,,,1,reexposure_trial,,cow,OBJECT,backpack,4,AO,L
49,1602318437074,10/10/2020 08:27:17,1602318434545,1,10/10/2020 09:27:14,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,8,14,2,reex_stimuli,Zone3,timelimit_screen,9981.074000000022,,,,,0,1,0,,,1,,1,reexposure_trial,,cow,OBJECT,backpack,4,AO,L
50,1602318437591,10/10/2020 08:27:17,1602318435058,1,10/10/2020 09:27:15,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,8,14,3,iti,Zone1,timelimit_screen,512.4629999999888,,,,,0,1,0,,,1,,1,reexposure_trial,,cow,OBJECT,backpack,4,AO,L
51,1602318438154,10/10/2020 08:27:18,1602318435614,1,10/10/2020 09:27:15,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,21,15,1,fixation,fixation,fixation,557.8169999999809,,,,,0,1,0,,,,,1,reexposure_trial,,statue,LOCATION,cruise ship,16,OL,A
52,1602318448134,10/10/2020 08:27:28,1602318445595,1,10/10/2020 09:27:25,20655,19,task-fnyr,,7156523,BLIND,2080746,,complete,,5f816a848ff53c218abb786a,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,Retrieval/Reexposure,27,16,attention-pass,attention-pass,16_reex_ret,16_reex_ret,21,15,2,reex_stimuli,Zone3,timelimit_screen,9981.062000000034,,,,,0,1,0,,,1,,1,reexposure_trial,,statue,LOCATION,cruise ship,16,OL,A
